node_id,node_name,node_latitude,node_longitude,timestamp_utc,timestamp_ist,year,month,day,hour_ist,temperature_c,dew_point_c,relative_humidity_pct,precipitation_rate_mm_day,precipitation_mm_hr,wind_speed_ms,surface_pressure_kpa,dew_point_depression_c,derived_fog_indicator,derived_fog_risk_score,source
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 18:00:00,2021-09-06 23:30:00,2021,9,6,23,29.67,27.4,87.47,0.88,0.0367,1.2,97.94,2.27,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 19:00:00,2021-09-07 00:30:00,2021,9,6,0,29.06,27.08,88.98,0.85,0.0354,1.4,97.99,1.98,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 20:00:00,2021-09-07 01:30:00,2021,9,6,1,28.53,26.82,90.35,0.66,0.0275,1.54,98.04,1.71,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 21:00:00,2021-09-07 02:30:00,2021,9,6,2,28.08,26.6,91.55,1.48,0.0617,1.58,98.07,1.48,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 22:00:00,2021-09-07 03:30:00,2021,9,6,3,27.64,26.38,92.78,1.0,0.0417,1.65,98.08,1.26,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-06 23:00:00,2021-09-07 04:30:00,2021,9,6,4,27.23,26.19,93.92,0.44,0.0183,1.79,98.11,1.04,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 00:00:00,2021-09-07 05:30:00,2021,9,7,5,26.98,26.06,94.55,0.43,0.0179,1.89,98.12,0.92,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 01:00:00,2021-09-07 06:30:00,2021,9,7,6,26.82,25.96,94.94,0.38,0.0158,1.87,98.1,0.86,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 02:00:00,2021-09-07 07:30:00,2021,9,7,7,26.61,25.84,95.4,0.71,0.0296,1.74,98.09,0.77,DENSE_FOG_RISK,1.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 03:00:00,2021-09-07 08:30:00,2021,9,7,8,26.32,25.65,95.94,6.9,0.2875,1.71,98.1,0.67,DENSE_FOG_RISK,1.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 04:00:00,2021-09-07 09:30:00,2021,9,7,9,26.06,25.45,96.33,10.74,0.4475,1.82,98.15,0.61,DENSE_FOG_RISK,1.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 05:00:00,2021-09-07 10:30:00,2021,9,7,10,25.92,25.33,96.37,11.43,0.4763,1.98,98.22,0.59,DENSE_FOG_RISK,1.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 06:00:00,2021-09-07 11:30:00,2021,9,7,11,26.69,25.62,93.73,10.29,0.4287,2.99,98.28,1.07,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 07:00:00,2021-09-07 12:30:00,2021,9,7,12,27.71,26.24,91.62,4.5,0.1875,3.06,98.34,1.47,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 08:00:00,2021-09-07 13:30:00,2021,9,7,13,29.65,26.42,82.71,2.4,0.1,3.83,98.37,3.23,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 09:00:00,2021-09-07 14:30:00,2021,9,7,14,31.07,26.44,76.38,2.99,0.1246,4.19,98.36,4.63,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 10:00:00,2021-09-07 15:30:00,2021,9,7,15,31.81,26.6,73.9,2.7,0.1125,4.27,98.32,5.21,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 11:00:00,2021-09-07 16:30:00,2021,9,7,16,32.26,26.79,72.85,2.25,0.0938,4.35,98.25,5.47,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 12:00:00,2021-09-07 17:30:00,2021,9,7,17,32.21,26.69,72.69,1.41,0.0587,4.54,98.19,5.52,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 13:00:00,2021-09-07 18:30:00,2021,9,7,18,31.99,26.46,72.53,1.49,0.0621,4.79,98.1,5.53,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 14:00:00,2021-09-07 19:30:00,2021,9,7,19,31.62,26.3,73.38,0.8,0.0333,5.03,98.02,5.32,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 15:00:00,2021-09-07 20:30:00,2021,9,7,20,30.97,26.28,76.07,0.25,0.0104,4.84,97.96,4.69,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 16:00:00,2021-09-07 21:30:00,2021,9,7,21,30.21,26.48,80.4,0.2,0.0083,4.0,97.96,3.73,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 17:00:00,2021-09-07 22:30:00,2021,9,7,22,28.89,26.84,88.59,0.25,0.0104,2.56,97.99,2.05,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 18:00:00,2021-09-07 23:30:00,2021,9,7,23,27.7,26.5,93.05,0.16,0.0067,2.36,98.04,1.2,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 19:00:00,2021-09-08 00:30:00,2021,9,7,0,27.29,26.14,93.34,0.03,0.0013,2.97,98.11,1.15,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 20:00:00,2021-09-08 01:30:00,2021,9,7,1,26.95,25.91,93.9,0.01,0.0004,3.67,98.17,1.04,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 21:00:00,2021-09-08 02:30:00,2021,9,7,2,26.59,25.79,95.19,0.04,0.0017,4.03,98.21,0.8,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 22:00:00,2021-09-08 03:30:00,2021,9,7,3,26.31,25.66,96.11,0.29,0.0121,4.0,98.22,0.65,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-07 23:00:00,2021-09-08 04:30:00,2021,9,7,4,26.14,25.54,96.34,0.48,0.02,3.95,98.2,0.6,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 00:00:00,2021-09-08 05:30:00,2021,9,8,5,26.01,25.42,96.44,0.67,0.0279,4.1,98.16,0.59,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 01:00:00,2021-09-08 06:30:00,2021,9,8,6,25.93,25.35,96.47,0.59,0.0246,4.47,98.1,0.58,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 02:00:00,2021-09-08 07:30:00,2021,9,8,7,25.93,25.31,96.25,0.38,0.0158,4.95,98.05,0.62,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 03:00:00,2021-09-08 08:30:00,2021,9,8,8,25.91,25.23,95.92,0.26,0.0108,5.66,98.03,0.68,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 04:00:00,2021-09-08 09:30:00,2021,9,8,9,25.75,25.02,95.61,0.23,0.0096,5.73,98.06,0.73,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 05:00:00,2021-09-08 10:30:00,2021,9,8,10,25.45,24.76,95.81,0.24,0.01,5.19,98.1,0.69,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 06:00:00,2021-09-08 11:30:00,2021,9,8,11,25.84,24.86,94.18,0.23,0.0096,5.24,98.16,0.98,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 07:00:00,2021-09-08 12:30:00,2021,9,8,12,26.99,25.22,89.9,1.16,0.0483,6.27,98.2,1.77,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 08:00:00,2021-09-08 13:30:00,2021,9,8,13,28.37,25.45,84.07,0.0,0.0,7.19,98.22,2.92,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 09:00:00,2021-09-08 14:30:00,2021,9,8,14,29.44,25.32,78.43,0.0,0.0,7.39,98.23,4.12,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 10:00:00,2021-09-08 15:30:00,2021,9,8,15,30.17,25.18,74.58,0.0,0.0,7.35,98.2,4.99,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 11:00:00,2021-09-08 16:30:00,2021,9,8,16,30.69,25.13,72.18,0.0,0.0,7.15,98.14,5.56,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 12:00:00,2021-09-08 17:30:00,2021,9,8,17,30.99,25.13,70.96,0.0,0.0,6.9,98.06,5.86,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 13:00:00,2021-09-08 18:30:00,2021,9,8,18,31.04,25.12,70.74,0.0,0.0,6.6,97.99,5.92,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 14:00:00,2021-09-08 19:30:00,2021,9,8,19,30.94,25.07,70.92,0.0,0.0,6.06,97.92,5.87,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 15:00:00,2021-09-08 20:30:00,2021,9,8,20,30.6,25.18,72.73,0.0,0.0,5.32,97.87,5.42,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 16:00:00,2021-09-08 21:30:00,2021,9,8,21,29.77,25.46,77.64,0.0,0.0,4.29,97.89,4.31,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 17:00:00,2021-09-08 22:30:00,2021,9,8,22,28.49,25.96,86.07,0.0,0.0,2.86,97.92,2.53,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 18:00:00,2021-09-08 23:30:00,2021,9,8,23,27.13,25.77,92.15,0.0,0.0,2.3,97.96,1.36,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 19:00:00,2021-09-09 00:30:00,2021,9,8,0,26.71,25.51,93.0,0.0,0.0,2.43,98.0,1.2,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 20:00:00,2021-09-09 01:30:00,2021,9,8,1,26.38,25.3,93.62,0.0,0.0,2.68,98.04,1.08,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 21:00:00,2021-09-09 02:30:00,2021,9,8,2,26.09,25.12,94.28,0.0,0.0,2.96,98.04,0.97,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 22:00:00,2021-09-09 03:30:00,2021,9,8,3,25.78,25.0,95.33,0.0,0.0,3.08,98.04,0.78,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-08 23:00:00,2021-09-09 04:30:00,2021,9,8,4,25.5,24.92,96.44,0.0,0.0,3.03,98.02,0.58,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 00:00:00,2021-09-09 05:30:00,2021,9,9,5,25.31,24.82,96.93,0.0,0.0,2.87,97.99,0.49,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 01:00:00,2021-09-09 06:30:00,2021,9,9,6,25.14,24.68,97.14,0.0,0.0,2.77,97.93,0.46,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 02:00:00,2021-09-09 07:30:00,2021,9,9,7,25.0,24.56,97.19,0.0,0.0,2.63,97.89,0.44,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 03:00:00,2021-09-09 08:30:00,2021,9,9,8,24.87,24.46,97.36,0.01,0.0004,2.52,97.89,0.41,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 04:00:00,2021-09-09 09:30:00,2021,9,9,9,24.76,24.38,97.58,0.01,0.0004,2.51,97.92,0.38,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 05:00:00,2021-09-09 10:30:00,2021,9,9,10,24.7,24.34,97.7,0.03,0.0013,2.66,97.98,0.36,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 06:00:00,2021-09-09 11:30:00,2021,9,9,11,25.75,24.73,93.92,0.03,0.0013,3.82,98.04,1.02,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 07:00:00,2021-09-09 12:30:00,2021,9,9,12,27.45,25.16,87.17,0.03,0.0013,3.97,98.1,2.29,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 08:00:00,2021-09-09 13:30:00,2021,9,9,13,29.07,25.19,79.56,8.72,0.3633,4.29,98.15,3.88,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 09:00:00,2021-09-09 14:30:00,2021,9,9,14,30.05,25.26,75.5,6.38,0.2658,4.4,98.16,4.79,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 10:00:00,2021-09-09 15:30:00,2021,9,9,15,30.66,25.26,72.92,5.13,0.2137,4.58,98.13,5.4,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 11:00:00,2021-09-09 16:30:00,2021,9,9,16,30.99,25.23,71.44,1.3,0.0542,4.71,98.06,5.76,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 12:00:00,2021-09-09 17:30:00,2021,9,9,17,31.06,25.22,71.08,7.71,0.3212,4.71,97.96,5.84,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 13:00:00,2021-09-09 18:30:00,2021,9,9,18,30.85,25.19,71.84,5.49,0.2288,4.51,97.87,5.66,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 14:00:00,2021-09-09 19:30:00,2021,9,9,19,30.48,25.31,73.87,4.29,0.1787,4.02,97.79,5.17,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 15:00:00,2021-09-09 20:30:00,2021,9,9,20,29.95,25.53,77.16,6.2,0.2583,3.41,97.73,4.42,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 16:00:00,2021-09-09 21:30:00,2021,9,9,21,29.15,25.66,81.39,5.56,0.2317,3.05,97.72,3.49,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 17:00:00,2021-09-09 22:30:00,2021,9,9,22,28.0,26.11,89.37,4.16,0.1733,2.19,97.74,1.89,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 18:00:00,2021-09-09 23:30:00,2021,9,9,23,27.18,25.73,91.68,2.4,0.1,2.18,97.79,1.45,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 19:00:00,2021-09-10 00:30:00,2021,9,9,0,26.91,25.59,92.35,1.91,0.0796,2.22,97.86,1.32,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 20:00:00,2021-09-10 01:30:00,2021,9,9,1,26.66,25.45,92.94,4.08,0.17,2.27,97.92,1.21,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 21:00:00,2021-09-10 02:30:00,2021,9,9,2,26.39,25.32,93.71,6.01,0.2504,2.35,97.96,1.07,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 22:00:00,2021-09-10 03:30:00,2021,9,9,3,26.14,25.19,94.41,7.45,0.3104,2.55,97.99,0.95,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-09 23:00:00,2021-09-10 04:30:00,2021,9,9,4,25.91,25.06,94.89,9.08,0.3783,2.93,98.01,0.85,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 00:00:00,2021-09-10 05:30:00,2021,9,10,5,25.62,24.85,95.36,8.49,0.3538,3.2,98.0,0.77,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 01:00:00,2021-09-10 06:30:00,2021,9,10,6,25.3,24.68,96.22,10.39,0.4329,3.17,97.98,0.62,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 02:00:00,2021-09-10 07:30:00,2021,9,10,7,25.0,24.51,96.95,8.73,0.3638,2.97,97.95,0.49,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 03:00:00,2021-09-10 08:30:00,2021,9,10,8,24.77,24.35,97.33,7.75,0.3229,2.76,97.97,0.42,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 04:00:00,2021-09-10 09:30:00,2021,9,10,9,24.64,24.23,97.37,6.07,0.2529,2.78,98.0,0.41,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 05:00:00,2021-09-10 10:30:00,2021,9,10,10,24.58,24.13,97.24,5.15,0.2146,3.0,98.01,0.45,MODERATE_FOG_RISK,0.65,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 06:00:00,2021-09-10 11:30:00,2021,9,10,11,25.26,24.53,95.56,3.64,0.1517,3.78,98.06,0.73,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 07:00:00,2021-09-10 12:30:00,2021,9,10,12,26.45,25.11,92.27,5.66,0.2358,3.76,98.1,1.34,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 08:00:00,2021-09-10 13:30:00,2021,9,10,13,27.79,24.96,84.54,8.1,0.3375,4.8,98.13,2.83,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 09:00:00,2021-09-10 14:30:00,2021,9,10,14,28.65,24.68,79.05,10.72,0.4467,5.21,98.15,3.97,LOW_FOG_RISK,0.3,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 10:00:00,2021-09-10 15:30:00,2021,9,10,15,29.19,24.53,75.88,22.89,0.9537,5.31,98.12,4.66,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 11:00:00,2021-09-10 16:30:00,2021,9,10,16,29.55,24.58,74.61,37.86,1.5775,5.26,98.06,4.97,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 12:00:00,2021-09-10 17:30:00,2021,9,10,17,29.81,24.67,73.91,37.75,1.5729,5.23,97.97,5.14,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 13:00:00,2021-09-10 18:30:00,2021,9,10,18,29.91,24.75,73.78,32.32,1.3467,5.12,97.88,5.16,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 14:00:00,2021-09-10 19:30:00,2021,9,10,19,29.81,24.97,75.18,32.05,1.3354,4.9,97.81,4.84,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2021-09-10 15:00:00,2021-09-10 20:30:00,2021,9,10,20,29.52,25.38,78.34,28.64,1.1933,4.64,97.77,4.14,CLEAR_OR_NO_FOG,0.0,NASA_POWER_MERRA2_HOURLY
