segment_id,direction,is_mainline,is_ramp,chainage_start_km,chainage_end_km,length_m,assigned_weather_node,weather_node_name,weather_node_lat,weather_node_lon,weather_node_distance_m,weather_mapping_method
YE_MAIN_NB_073,NB,True,False,66.197,66.954,757.0989028975215,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3817.25,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_074,NB,True,False,66.954,67.711,757.0989028979319,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3647.3,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_075,NB,True,False,67.711,68.753,1042.0576677829745,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3730.56,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_076,NB,True,False,68.753,69.795,1042.0576677826828,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3778.63,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_077,NB,True,False,69.795,70.837,1042.0576677831286,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,3805.63,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_078,NB,True,False,70.837,71.879,1042.057667783116,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4106.56,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_079,NB,True,False,71.879,72.921,1042.057667782772,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,4812.35,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_080,NB,True,False,72.921,73.963,1042.0576677829476,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,5680.19,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_081,NB,True,False,73.963,74.49,526.5762888043585,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,6366.99,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_082,NB,True,False,74.49,75.124,633.639770019957,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,6889.02,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_083,NB,True,False,75.124,76.228,1104.2847458000049,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,7685.59,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_084,NB,True,False,76.228,77.332,1104.2847457995244,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,8717.97,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_085,NB,True,False,77.332,78.436,1104.2847457996813,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,9767.06,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_086,NB,True,False,78.436,79.541,1104.2847457999223,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,10787.09,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_087,NB,True,False,79.541,79.99,449.5433874816924,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,11471.22,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_088,NB,True,False,79.99,80.981,991.0468948115331,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,12086.89,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_089,NB,True,False,80.981,81.972,991.0468948121159,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,12965.58,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_090,NB,True,False,81.972,82.963,991.0468948116546,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,13860.52,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_091,NB,True,False,82.963,83.954,991.0468948116245,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,14768.97,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_092,NB,True,False,83.954,84.945,991.046894811961,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,15721.23,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_093,NB,True,False,84.945,85.936,991.0468948117307,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,16710.11,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_094,NB,True,False,85.936,86.928,991.0468948116915,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,17700.73,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_095,NB,True,False,86.928,87.919,991.0468948116047,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,18691.52,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_096,NB,True,False,87.919,88.91,991.0468948119797,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,19682.21,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_097,NB,True,False,88.91,89.901,991.046894811497,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,20672.97,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_098,NB,True,False,89.901,90.892,991.0468948119017,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,21663.33,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_099,NB,True,False,90.892,91.883,991.0468948118478,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,22628.9,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_100,NB,True,False,91.883,92.874,991.0468948115259,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,23515.03,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_101,NB,True,False,92.874,93.865,991.0468948119055,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,24380.82,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_102,NB,True,False,93.865,94.856,991.0468948115188,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,25256.25,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_103,NB,True,False,94.856,95.847,991.0468948120049,WN_04_MATHURA_RAYA,Mathura / Raya (Yamuna Basin Anchor),27.568,77.785,26138.66,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_104,NB,True,False,95.847,96.838,991.046894811499,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,26178.21,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_105,NB,True,False,96.838,97.829,991.0468948117004,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,25361.07,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_106,NB,True,False,97.829,98.82,991.0468948118659,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,24546.05,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_107,NB,True,False,98.82,99.811,991.0468948119518,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,23643.49,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_108,NB,True,False,99.811,100.802,991.0468948117182,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,22665.81,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_109,NB,True,False,100.802,101.793,991.0468948115163,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,21684.35,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_110,NB,True,False,101.793,102.784,991.0468948119214,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,20736.09,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_111,NB,True,False,102.784,103.775,991.0468948117556,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,19796.71,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_112,NB,True,False,103.775,104.766,991.0468948117484,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,18908.78,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_113,NB,True,False,104.766,105.606,840.0755979308713,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,18226.51,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_114,NB,True,False,105.606,106.447,840.0755979308323,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,17648.07,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_115,NB,True,False,106.447,107.287,840.075597931009,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,17088.07,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_116,NB,True,False,107.287,108.324,1036.9053245412535,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,16389.2,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_117,NB,True,False,108.324,109.358,1034.8810119611437,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,15464.9,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_118,NB,True,False,109.358,110.399,1040.743423777761,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,14496.79,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_119,NB,True,False,110.399,111.44,1040.7434237778536,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,13510.02,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_120,NB,True,False,111.44,112.481,1040.74342377786,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,12543.39,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_121,NB,True,False,112.481,113.521,1040.7434237777554,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,11590.1,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_122,NB,True,False,113.521,114.562,1040.7434237779528,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,10664.05,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_123,NB,True,False,114.562,115.539,977.3362214437973,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,9770.52,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_124,NB,True,False,115.539,116.517,977.3362214437874,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,8912.34,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_125,NB,True,False,116.517,117.494,977.3362214437748,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,8125.59,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_126,NB,True,False,117.494,118.471,977.3362214436554,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,7327.39,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_127,NB,True,False,118.471,119.449,977.3362214440247,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,6428.82,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_128,NB,True,False,119.449,120.432,982.7625782650096,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,5494.11,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_129,NB,True,False,120.432,121.414,982.7625782654897,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4594.65,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_130,NB,True,False,121.414,122.397,982.7625782649284,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3886.37,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_131,NB,True,False,122.397,123.38,982.7625782650141,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3517.55,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_132,NB,True,False,123.38,124.363,982.7625782653353,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3262.65,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_133,NB,True,False,124.363,125.345,982.7625782651915,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3129.34,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_134,NB,True,False,125.345,126.328,982.7625782651561,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3110.97,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_135,NB,True,False,126.328,127.498,1170.2091457938386,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3409.42,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_136,NB,True,False,127.498,128.73,1231.2941572951831,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4301.93,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_137,NB,True,False,128.73,129.961,1231.294157295148,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,5469.83,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_138,NB,True,False,129.961,130.947,986.4353926770564,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,6540.62,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_139,NB,True,False,130.947,131.934,986.4353926768167,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,7444.7,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_140,NB,True,False,131.934,132.92,986.4353926770424,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,7390.47,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_141,NB,True,False,132.92,133.907,986.4353926769307,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,6417.62,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_142,NB,True,False,133.907,134.893,986.435392676732,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,5433.71,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_143,NB,True,False,134.893,135.88,986.435392677138,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,4450.65,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_144,NB,True,False,135.88,136.382,502.09355281030315,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,3713.26,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_145,NB,True,False,136.382,137.297,915.6226909025146,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,3017.86,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_146,NB,True,False,137.297,138.213,915.6226909028692,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,2207.34,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_147,NB,True,False,138.213,139.032,819.2231458469874,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1577.47,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_148,NB,True,False,139.032,139.851,819.2231458465706,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1258.51,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_149,NB,True,False,139.851,140.972,1120.3057204036588,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1501.78,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_150,NB,True,False,140.972,142.092,1120.3057204038241,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,2344.01,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_151,NB,True,False,142.092,142.509,416.76521995593635,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,3032.18,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_152,NB,True,False,142.509,142.543,34.14635791083763,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,3242.79,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_153,NB,True,False,142.543,142.847,304.1818724563921,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,3404.43,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_154,NB,True,False,142.847,143.914,1066.7978247731965,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,4041.8,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_155,NB,True,False,143.914,144.981,1066.797824772888,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,4960.33,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_156,NB,True,False,144.981,146.06,1079.4581480303898,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,5950.81,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_157,NB,True,False,146.06,147.14,1079.458148030742,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,6991.55,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_158,NB,True,False,147.14,148.219,1079.45814803065,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,8044.49,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_159,NB,True,False,148.219,148.878,659.4416559665995,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,8896.27,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_160,NB,True,False,148.878,149.895,1016.9026156309251,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,9720.71,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_161,NB,True,False,149.895,150.912,1016.9026156308958,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,10723.08,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_162,NB,True,False,150.912,151.929,1016.9026156308367,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,11729.63,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_163,NB,True,False,151.929,152.946,1016.9026156311791,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,12736.7,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_164,NB,True,False,152.946,153.963,1016.902615630705,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,13749.09,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_165,NB,True,False,153.963,154.98,1016.902615631022,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,14758.5,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_166,NB,True,False,154.98,156.133,1152.6643196308758,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,15833.46,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_167,NB,True,False,156.133,157.285,1152.6643196312132,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,16977.65,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_168,NB,True,False,157.285,158.483,1197.7283884710578,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,16379.95,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_169,NB,True,False,158.483,159.681,1197.7283884711323,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,15184.35,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_170,NB,True,False,159.681,160.73,1049.5863277176325,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,14062.91,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_171,NB,True,False,160.73,161.78,1049.5863277178219,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,13015.78,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_172,NB,True,False,161.78,162.829,1049.586327717981,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,11969.15,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_173,NB,True,False,162.829,163.934,1104.5081228854924,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,10895.79,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_174,NB,True,False,163.934,165.038,1104.5081228860963,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,9795.77,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_175,NB,True,False,165.038,166.143,1104.5081228856045,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,8697.19,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_176,NB,True,False,166.143,167.247,1104.5081228856432,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,7599.18,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_177,NB,True,False,167.247,168.272,1024.767681684918,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,6536.53,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_178,NB,True,False,168.272,169.297,1024.7676816852997,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,5513.4,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_179,NB,True,False,169.297,170.322,1024.767681685061,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,4490.9,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_180,NB,True,False,170.322,171.346,1024.7676816850146,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,3467.47,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_181,NB,True,False,171.346,172.371,1024.7676816851144,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,2443.83,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_182,NB,True,False,172.371,173.396,1024.767681685445,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,1428.91,NEAREST_CORRIDOR_WEATHER_NODE
YE_MAIN_NB_183,NB,True,False,173.396,174.421,1024.7676816849403,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,472.26,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_001,NB,False,True,,,463.48460717311843,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,14806.49,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_002,SB,False,True,,,655.9288397127707,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,15015.93,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_003,SB,False,True,,,144.76203064341453,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,16549.22,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_004,NB,False,True,,,419.78452552842055,WN_01_GREATER_NOIDA,Greater Noida (Zero Point Anchor),28.448,77.502,16768.07,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_005,SB,False,True,,,745.6067305990085,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,16828.0,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_006,NB,False,True,,,1293.3116920663017,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1417.97,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_007,NB,False,True,,,52.201700317247315,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1793.55,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_008,NB,False,True,,,13.988336726209235,WN_02_JEWAR,Jewar (Airport & Toll Anchor),28.1465,77.585,1805.81,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_009,NB,False,True,,,494.75744680739996,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3825.73,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_010,NB,False,True,,,45.81709701543812,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4008.15,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_011,NB,False,True,,,32.53746460727328,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3997.9,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_012,NB,False,True,,,8.284788492550046,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4025.1,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_013,NB,False,True,,,9.446524339254555,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4004.85,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_014,NB,False,True,,,41.9920708109167,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,4027.33,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_015,SB,False,True,,,858.260322283733,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3365.35,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_016,NB,False,True,,,83.97312808623803,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3989.17,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_017,NB,False,True,,,68.5180029598875,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,3994.85,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_018,SB,False,True,,,27.670241931852992,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2998.87,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_019,SB,False,True,,,41.80671406463937,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2987.84,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_020,SB,False,True,,,7.982204653309562,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2997.12,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_021,SB,False,True,,,8.397485999714096,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2972.79,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_022,SB,False,True,,,34.39008311080155,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2993.58,NEAREST_CORRIDOR_WEATHER_NODE
YE_RAMP_023,SB,False,True,,,36.20380767209378,WN_03_TAPPAL,Tappal (Aligarh Border Anchor),28.025,77.625,2980.43,NEAREST_CORRIDOR_WEATHER_NODE
