segment_id,direction,is_mainline,is_ramp,chainage_start_km,chainage_end_km,length_m,maxspeed,road_class,corridor_section,free_flow_speed_kph,peak_hour_speed_kph,peak_hour_congestion_ratio,free_flow_speed_source,traffic_mapping_method,off_peak_speed_kph,night_speed_kph
YE_MAIN_SB_182,SB,True,False,173.648,174.233,584.8320882879449,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),99.5,69.4,0.3025,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,93.5,113.4
YE_MAIN_SB_183,SB,True,False,174.233,174.499,265.6156926123638,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),99.5,69.4,0.3025,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,93.5,113.4
YE_MAIN_NB_001,NB,True,False,0.0,0.227,227.23206744530108,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_002,NB,True,False,0.227,0.827,599.641846711647,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_003,NB,True,False,0.827,1.45,623.4094471026741,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_004,NB,True,False,1.45,2.066,615.5937236869455,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_005,NB,True,False,2.066,2.983,916.6814287392873,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_006,NB,True,False,2.983,3.899,916.6814287394185,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_007,NB,True,False,3.899,4.816,916.6814287390664,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_008,NB,True,False,4.816,5.329,512.679804095754,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_009,NB,True,False,5.329,6.37,1041.627781674419,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_010,NB,True,False,6.37,7.412,1041.6277816742074,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_011,NB,True,False,7.412,8.453,1041.6277816743923,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_012,NB,True,False,8.453,9.495,1041.6277816743857,120.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_013,NB,True,False,9.495,9.722,226.57516129075512,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_014,NB,True,False,9.722,10.651,929.3988760006392,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_015,NB,True,False,10.651,11.72,1068.5464080951665,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_016,NB,True,False,11.72,12.788,1068.546408095469,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_017,NB,True,False,12.788,13.857,1068.5464080951547,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_018,NB,True,False,13.857,14.817,959.8937390211647,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,66.6,0.3029,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_019,NB,True,False,14.817,15.777,959.8937390211181,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_020,NB,True,False,15.777,16.736,959.8937390212102,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_021,NB,True,False,16.736,17.696,959.8937390213919,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_022,NB,True,False,17.696,18.656,959.893739020946,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_023,NB,True,False,18.656,19.616,959.8937390214113,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_024,NB,True,False,19.616,20.576,959.893739021139,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_025,NB,True,False,20.576,21.536,959.8937390211502,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_026,NB,True,False,21.536,22.476,939.9279986457044,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_027,NB,True,False,22.476,23.416,939.9279986456283,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_028,NB,True,False,23.416,24.356,939.9279986457075,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_029,NB,True,False,24.356,24.803,447.40008473576177,100.0,motorway,Section 1: Greater Noida - Dankaur (Km 0 - 25),95.5,78.3,0.1804,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,89.8,108.9
YE_MAIN_NB_030,NB,True,False,24.803,25.867,1063.9917813009486,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_031,NB,True,False,25.867,26.931,1063.991781300709,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_032,NB,True,False,26.931,27.995,1063.9917813009683,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_033,NB,True,False,27.995,28.308,312.93444388754426,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_034,NB,True,False,28.308,28.913,605.2264989983117,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_035,NB,True,False,28.913,29.887,973.3157768718643,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_036,NB,True,False,29.887,30.829,942.6515988208727,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_037,NB,True,False,30.829,31.772,942.6515988209173,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_038,NB,True,False,31.772,32.714,942.6515988208944,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_039,NB,True,False,32.714,33.657,942.6515988208503,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_040,NB,True,False,33.657,34.721,1063.9917813008506,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_041,NB,True,False,34.721,35.664,942.65159882085,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_042,NB,True,False,35.664,36.637,973.3157768720765,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_043,NB,True,False,36.637,37.61,973.3157768719313,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_044,NB,True,False,37.61,38.584,973.315776871942,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_045,NB,True,False,38.584,39.557,973.3157768719173,100.0,motorway,Toll Plaza Approach / Queueing Lanes,54.5,44.6,0.1809,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,51.2,62.1
YE_MAIN_NB_046,NB,True,False,39.557,40.561,1003.7279673265957,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_047,NB,True,False,40.561,41.564,1003.7279673265396,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_048,NB,True,False,41.564,42.568,1003.7279673267982,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_049,NB,True,False,42.568,43.572,1003.7279673263183,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_050,NB,True,False,43.572,44.576,1003.7279673267099,100.0,motorway,Section 2: Dankaur - Jewar (Km 25 - 45),100.2,82.2,0.1795,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,94.2,114.2
YE_MAIN_NB_051,NB,True,False,44.576,45.573,997.6264757150833,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_052,NB,True,False,45.573,46.571,997.6264757149443,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_053,NB,True,False,46.571,47.569,997.6264757150976,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_054,NB,True,False,47.569,48.566,997.6264757149883,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_055,NB,True,False,48.566,49.564,997.6264757149518,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_056,NB,True,False,49.564,50.513,948.843027499983,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_057,NB,True,False,50.513,51.461,948.8430275002238,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_058,NB,True,False,51.461,52.41,948.8430275001574,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_059,NB,True,False,52.41,53.359,948.8430274999934,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_060,NB,True,False,53.359,54.308,948.8430274999885,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_061,NB,True,False,54.308,55.311,1002.856745900044,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_062,NB,True,False,55.311,56.314,1002.8567459004435,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_063,NB,True,False,56.314,57.317,1002.8567459001639,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_064,NB,True,False,57.317,58.319,1002.8567459001223,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_065,NB,True,False,58.319,59.322,1002.8567458999607,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_066,NB,True,False,59.322,60.387,1064.8067802381522,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_067,NB,True,False,60.387,61.452,1064.8067802383266,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_068,NB,True,False,61.452,62.517,1064.8067802381838,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_069,NB,True,False,62.517,63.582,1064.8067802381943,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_070,NB,True,False,63.582,64.646,1064.8067802384169,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_071,NB,True,False,64.646,65.268,621.9491439208198,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_072,NB,True,False,65.268,66.197,928.4785813014184,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_073,NB,True,False,66.197,66.954,757.0989028975215,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_074,NB,True,False,66.954,67.711,757.0989028979319,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_075,NB,True,False,67.711,68.753,1042.0576677829745,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_076,NB,True,False,68.753,69.795,1042.0576677826828,100.0,motorway,Section 3: Jewar - Tappal (Km 45 - 70),102.0,83.6,0.1802,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,95.9,116.2
YE_MAIN_NB_077,NB,True,False,69.795,70.837,1042.0576677831286,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_078,NB,True,False,70.837,71.879,1042.057667783116,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_079,NB,True,False,71.879,72.921,1042.057667782772,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_080,NB,True,False,72.921,73.963,1042.0576677829476,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_081,NB,True,False,73.963,74.49,526.5762888043585,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_082,NB,True,False,74.49,75.124,633.639770019957,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_083,NB,True,False,75.124,76.228,1104.2847458000049,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_084,NB,True,False,76.228,77.332,1104.2847457995244,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_085,NB,True,False,77.332,78.436,1104.2847457996813,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_086,NB,True,False,78.436,79.541,1104.2847457999223,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_087,NB,True,False,79.541,79.99,449.5433874816924,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_088,NB,True,False,79.99,80.981,991.0468948115331,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
YE_MAIN_NB_089,NB,True,False,80.981,81.972,991.0468948121159,100.0,motorway,Section 4: Tappal - Bajna - Raya (Km 70 - 120),103.2,84.6,0.1799,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,97.0,117.6
